"","subject","session","encoding","mean_fd","valid_time_sec"
"2020",207123,"REST1","LR",0.506710483029786,576
"2021",207123,"REST2","LR",0.213499683242428,788.4
"2022",207123,"REST1","RL",0.38902125748292,654.48
"2023",207123,"REST2","RL",0.12245657241705,848.88
"2024",207426,"REST1","LR",0.202998414337321,825.12
"2025",207426,"REST2","LR",0.135435081009368,859.68
"2026",207426,"REST1","RL",0.183347035388251,845.28
"2027",207426,"REST2","RL",0.115786476161745,861.12
"2028",208024,"REST1","LR",0.104752225875725,850.32
"2029",208024,"REST2","LR",0.0946161838844166,853.2
"2030",208024,"REST1","RL",0.0918350794485422,858.96
"2031",208024,"REST2","RL",0.131404442181866,835.2
"2032",208125,"REST1","LR",0.0841485492442514,864
"2033",208125,"REST2","LR",0.106095149674453,864
"2034",208125,"REST1","RL",0.0699495274523757,864
"2035",208125,"REST2","RL",0.10483361745484,864
"2036",208226,"REST1","LR",0.150588843996125,838.08
"2037",208226,"REST2","LR",0.135148023684444,849.6
"2038",208226,"REST1","RL",0.140501963109997,843.12
"2039",208226,"REST2","RL",0.144166716919938,835.92
"2040",208327,"REST1","LR",0.0737299277408925,861.84
"2041",208327,"REST2","LR",0.0642741401055163,864
"2042",208327,"REST1","RL",0.0867189495268478,861.84
"2043",208327,"REST2","RL",0.0678029641799489,864
"2044",208428,"REST1","LR",0.642076758447544,727.2
"2045",208428,"REST1","RL",0.152387308988237,833.76
"2046",208630,"REST1","LR",0.287986838266825,791.28
"2047",208630,"REST2","LR",0.212861803998118,834.48
"2048",208630,"REST1","RL",0.202107594039543,832.32
"2049",208630,"REST2","RL",0.257210000886922,820.08
"2050",209127,"REST1","LR",0.160007461470598,843.12
"2051",209127,"REST2","LR",0.0813964963827054,864
"2052",209127,"REST1","RL",0.0996260377711349,860.4
"2053",209127,"REST2","RL",0.175657257665894,839.52
"2054",209228,"REST1","LR",0.0945821110650655,851.76
"2055",209228,"REST2","LR",0.0845254606268098,860.4
"2056",209228,"REST1","RL",0.0875835937581584,859.68
"2057",209228,"REST2","RL",0.0740008560316554,861.84
"2058",209329,"REST1","LR",0.0774967657791408,864
"2059",209329,"REST2","LR",0.0665390793091803,864
"2060",209329,"REST1","RL",0.0693152202930011,861.84
"2061",209329,"REST2","RL",0.0732092692401068,864
"2062",209531,"REST1","LR",0.191877003527687,861.12
"2063",209531,"REST1","RL",0.186932791299317,863.28
"2064",209834,"REST1","LR",0.158530992061035,830.16
"2065",209834,"REST2","LR",0.108426977346458,864
"2066",209834,"REST1","RL",0.10719193725979,863.28
"2067",209834,"REST2","RL",0.219556363470368,794.88
"2068",209935,"REST1","LR",0.094799815931545,839.52
"2069",209935,"REST2","LR",0.0800324160632244,853.92
"2070",209935,"REST1","RL",0.0821656613336388,851.04
"2071",209935,"REST2","RL",0.0826076348122684,858.24
"2072",210011,"REST1","LR",0.0805770520016787,856.08
"2073",210011,"REST2","LR",0.0831651244801371,851.76
"2074",210011,"REST1","RL",0.0574903860001871,863.28
"2075",210011,"REST2","RL",0.0971127575205805,845.28
"2076",210112,"REST1","LR",0.0951356348994158,861.84
"2077",210112,"REST2","LR",0.104448437409196,864
"2078",210112,"REST1","RL",0.0887592750693126,861.84
"2079",210112,"REST2","RL",0.0904142477018027,864
"2080",210415,"REST1","LR",0.122221172182604,860.4
"2081",210415,"REST2","LR",0.114553164204147,843.84
"2082",210415,"REST1","RL",0.133904783874449,838.08
"2083",210415,"REST2","RL",0.129335267615567,837.36
"2084",210617,"REST1","LR",0.10867847826616,861.12
"2085",210617,"REST2","LR",0.0951494181491969,861.12
"2086",210617,"REST1","RL",0.0899237914488782,864
"2087",210617,"REST2","RL",0.152470372825742,838.08
"2088",211114,"REST1","LR",0.105161530520357,853.92
"2089",211114,"REST2","LR",0.100253598197303,849.6
"2090",211114,"REST1","RL",0.0915240380677416,855.36
"2091",211114,"REST2","RL",0.157411644536918,822.24
"2092",211215,"REST1","LR",0.0857566070087451,864
"2093",211215,"REST2","LR",0.0611367600721882,864
"2094",211215,"REST1","RL",0.0768775008889358,861.84
"2095",211215,"REST2","RL",0.0707993212715188,863.28
"2096",211316,"REST1","LR",0.26445814479398,761.76
"2097",211316,"REST2","LR",0.133239622082657,853.92
"2098",211316,"REST1","RL",0.17169947652399,822.96
"2099",211316,"REST2","RL",0.137898509001752,838.8
"2100",211417,"REST1","LR",0.10535247428219,864
"2101",211417,"REST2","LR",0.121636192727675,863.28
"2102",211417,"REST1","RL",0.122744754321443,864
"2103",211417,"REST2","RL",0.0736434738537664,864
"2104",211619,"REST1","LR",0.138358699766288,844.56
"2105",211619,"REST2","LR",0.155243821180883,822.96
"2106",211619,"REST1","RL",0.218749863040135,786.96
"2107",211619,"REST2","RL",0.128591111716541,860.4
"2108",211720,"REST1","LR",0.635163341309924,409.68
"2109",211720,"REST2","LR",0.331490585712143,712.8
"2110",211720,"REST1","RL",0.365410949976829,676.08
"2111",211720,"REST2","RL",0.606479092086754,463.68
"2112",211821,"REST1","LR",0.0705191475207876,864
"2113",211821,"REST2","LR",0.0681219217935587,864
"2114",211821,"REST1","RL",0.059988842639638,864
"2115",211821,"REST2","RL",0.0605520870100604,864
"2116",211922,"REST1","LR",0.152644087553892,828
"2117",211922,"REST2","LR",0.162849709785188,838.08
"2118",211922,"REST1","RL",0.172421549635521,830.88
"2119",211922,"REST2","RL",0.24515118220044,781.2
"2120",212015,"REST1","LR",0.126527291021605,853.92
"2121",212015,"REST2","LR",0.1285499078636,858.96
"2122",212015,"REST1","RL",0.0682285434746806,864
"2123",212015,"REST2","RL",0.174752329880867,835.92
"2124",212116,"REST1","LR",0.139581104540359,864
"2125",212116,"REST2","LR",0.168971070696568,852.48
"2126",212116,"REST1","RL",0.133519419614709,863.28
"2127",212116,"REST2","RL",0.1857400326544,834.48
"2128",212217,"REST1","LR",0.119426869987925,853.92
"2129",212217,"REST2","LR",0.114224597334213,857.52
"2130",212217,"REST1","RL",0.107836967320532,852.48
"2131",212217,"REST2","RL",0.110230445657727,856.8
"2132",212318,"REST1","LR",0.114192425378143,858.96
"2133",212318,"REST2","LR",0.107193751726779,864
"2134",212318,"REST1","RL",0.121443195948449,861.84
"2135",212318,"REST2","RL",0.0906554312894314,864
"2136",212419,"REST1","LR",0.0927073250285883,864
"2137",212419,"REST2","LR",0.0615908298014592,864
"2138",212419,"REST1","RL",0.0917246468614477,863.28
"2139",212419,"REST2","RL",0.113888917958028,845.28
"2140",212823,"REST1","LR",0.117740676511465,862.56
"2141",212823,"REST2","LR",0.109430315750047,864
"2142",212823,"REST1","RL",0.111200371006052,861.84
"2143",212823,"REST2","RL",0.145523548428831,860.4
"2144",213017,"REST1","LR",0.27353196564194,781.2
"2145",213017,"REST2","LR",0.127571913911211,863.28
"2146",213017,"REST1","RL",0.154385492838734,851.04
"2147",213017,"REST2","RL",0.121306888968281,860.4
"2148",213421,"REST1","LR",0.237292129736579,778.32
"2149",213421,"REST2","LR",0.171567875191388,831.6
"2150",213421,"REST1","RL",0.159968009454547,815.76
"2151",213421,"REST2","RL",0.263220923944223,756
"2152",213522,"REST1","LR",0.105076878203342,864
"2153",213522,"REST2","LR",0.0686910377422514,864
"2154",213522,"REST1","RL",0.137431701677047,860.4
"2155",213522,"REST2","RL",0.0752037534389745,864
"2156",214019,"REST1","LR",0.0866427087582012,864
"2157",214019,"REST2","LR",0.0826072886559864,858.96
"2158",214019,"REST1","RL",0.0648821107343123,864
"2159",214019,"REST2","RL",0.100982491686732,853.92
"2160",214221,"REST1","LR",0.254815250016592,756
"2161",214221,"REST2","LR",0.103542892564973,843.84
"2162",214221,"REST1","RL",0.230280949132924,795.6
"2163",214221,"REST2","RL",0.147820959610084,821.52
"2164",214423,"REST1","LR",0.255783063556359,778.32
"2165",214423,"REST2","LR",0.11478946170252,856.08
"2166",214423,"REST1","RL",0.390719943545108,625.68
"2167",214423,"REST2","RL",0.111779367639611,864
"2168",214524,"REST1","LR",0.086786001504094,860.4
"2169",214524,"REST2","LR",0.0962822310822141,861.12
"2170",214524,"REST1","RL",0.0845673098031342,853.92
"2171",214524,"REST2","RL",0.119034971696149,858.24
"2172",214625,"REST1","LR",0.173061001940738,853.92
"2173",214625,"REST2","LR",0.274374862505568,768.96
"2174",214625,"REST1","RL",0.166943695759703,862.56
"2175",214625,"REST2","RL",0.200801141953902,846.72
"2176",214726,"REST1","LR",0.177316000701125,809.28
"2177",214726,"REST2","LR",0.13742097258585,828
"2178",214726,"REST1","RL",0.095965579034195,860.4
"2179",214726,"REST2","RL",0.125671233238903,842.4
"2180",217126,"REST1","LR",0.157972707504147,812.88
"2181",217126,"REST2","LR",0.115892844097641,853.2
"2182",217126,"REST1","RL",0.341703258154941,705.6
"2183",217126,"REST2","RL",0.0687195541376637,864
"2184",217429,"REST1","LR",0.206250714235935,834.48
"2185",217429,"REST2","LR",0.179266993251162,839.52
"2186",217429,"REST1","RL",0.126099316220567,856.08
"2187",217429,"REST2","RL",0.104216090854019,864
"2188",219231,"REST1","LR",0.0749820251371206,861.12
"2189",219231,"REST2","LR",0.0748199950465889,864
"2190",219231,"REST1","RL",0.0874619708691812,858.24
"2191",219231,"REST2","RL",0.0747777076335165,864
"2192",220721,"REST1","LR",0.122760290985158,854.64
"2193",220721,"REST2","LR",0.104986090951116,851.76
"2194",220721,"REST1","RL",0.13816839080427,850.32
"2195",220721,"REST2","RL",0.1018013601764,852.48
"2196",221218,"REST1","LR",0.202581829972042,851.76
"2197",221218,"REST1","RL",0.20867004329258,839.52
"2198",221319,"REST1","LR",0.144849440246797,864
"2199",221319,"REST2","LR",0.196690817312132,828
"2200",221319,"REST1","RL",0.138466154080787,861.84
"2201",221319,"REST2","RL",0.253369277829433,827.28
"2202",223929,"REST1","LR",0.711761684094478,393.12
"2203",223929,"REST2","LR",0.747185781047176,397.44
"2204",223929,"REST1","RL",0.48501026380963,597.6
"2205",223929,"REST2","RL",0.567937654179836,584.64
"2206",224022,"REST1","LR",0.111423089907356,864
"2207",224022,"REST2","LR",0.0975201915636065,851.04
"2208",224022,"REST1","RL",0.0965935229932598,864
"2209",224022,"REST2","RL",0.112931452063002,843.12
"2210",227432,"REST1","LR",0.166865001922807,831.6
"2211",227432,"REST2","LR",0.211896441500384,814.32
"2212",227432,"REST1","RL",0.167184500370269,840.24
"2213",227432,"REST2","RL",0.340674134352379,717.84
"2214",227533,"REST1","LR",0.0666447492187583,864
"2215",227533,"REST2","LR",0.0734279405124797,864
"2216",227533,"REST1","RL",0.0663739577418878,864
"2217",227533,"REST2","RL",0.0657861666879499,861.12
"2218",228434,"REST1","LR",0.169418983503784,830.16
"2219",228434,"REST2","LR",0.172669884743236,825.84
"2220",228434,"REST1","RL",0.137352409483824,840.96
"2221",228434,"REST2","RL",0.183673203524834,817.92
"2222",231928,"REST1","LR",0.213132204236321,838.8
"2223",231928,"REST2","LR",0.174709269959096,851.76
"2224",231928,"REST1","RL",0.197272815324691,845.28
"2225",231928,"REST2","RL",0.219205338014823,846.72
"2226",233326,"REST1","LR",0.480841484178529,541.44
"2227",233326,"REST2","LR",0.112614497819204,852.48
"2228",233326,"REST1","RL",0.308629968538311,716.4
"2229",233326,"REST2","RL",0.212227733433966,815.04
"2230",236130,"REST1","LR",0.0907927574491513,854.64
"2231",236130,"REST2","LR",0.15605521812717,825.12
"2232",236130,"REST1","RL",0.0766907099481071,863.28
"2233",236130,"REST2","RL",0.124180467906772,844.56
"2234",237334,"REST1","LR",0.0963401241009857,861.84
"2235",237334,"REST2","LR",0.0845550926150879,861.84
"2236",237334,"REST1","RL",0.0894052119695735,862.56
"2237",237334,"REST2","RL",0.132133684962509,853.2
"2238",238033,"REST1","LR",0.115648031962699,864
"2239",238033,"REST2","LR",0.116497001569577,864
"2240",238033,"REST1","RL",0.128492221466341,863.28
"2241",238033,"REST2","RL",0.122382126296466,858.24
"2242",239136,"REST1","LR",0.182671943417521,831.6
"2243",239136,"REST2","LR",0.105520635295575,861.12
"2244",239136,"REST1","RL",0.106069956132341,856.8
"2245",239136,"REST2","RL",0.155241736589408,856.8
"2246",239944,"REST1","LR",0.0826474787882601,861.84
"2247",239944,"REST2","LR",0.0883522050091625,864
"2248",239944,"REST1","RL",0.0719606159454068,864
"2249",239944,"REST2","RL",0.0830698731392334,862.56
"2250",245333,"REST1","LR",0.0839645445985886,856.08
"2251",245333,"REST2","LR",0.106350570751357,851.04
"2252",245333,"REST1","RL",0.103067886763908,848.88
"2253",245333,"REST2","RL",0.108844844809026,849.6
"2254",246133,"REST1","LR",0.225548092853087,791.28
"2255",246133,"REST2","LR",0.117519232524361,862.56
"2256",246133,"REST1","RL",0.207783617748297,806.4
"2257",246133,"REST2","RL",0.114048359518649,863.28
"2258",248238,"REST1","RL",0.0935441281695778,863.28
"2259",248238,"REST2","RL",0.138033946185859,864
"2260",248339,"REST1","LR",0.106920266436534,858.24
"2261",248339,"REST2","LR",0.224260025873485,787.68
"2262",248339,"REST1","RL",0.188888823989401,813.6
"2263",248339,"REST2","RL",0.152157484891623,843.12
"2264",249947,"REST1","LR",0.0772720269490716,862.56
"2265",249947,"REST2","LR",0.0768104949673792,860.4
"2266",249947,"REST1","RL",0.0812658387642888,858.24
"2267",249947,"REST2","RL",0.0717272720078415,861.12
"2268",250427,"REST1","LR",0.100223016694207,861.84
"2269",250427,"REST2","LR",0.166393761363281,859.68
"2270",250427,"REST1","RL",0.121804826922754,863.28
"2271",250427,"REST2","RL",0.189754030940365,853.2
"2272",250932,"REST1","LR",0.113212013158938,853.92
"2273",250932,"REST2","LR",0.1448671180207,840.24
"2274",250932,"REST1","RL",0.125655312574567,864
"2275",250932,"REST2","RL",0.146996577194641,848.16
"2276",251833,"REST1","LR",0.0796805137877909,864
"2277",251833,"REST2","LR",0.0620633720718181,864
"2278",251833,"REST1","RL",0.0536019714896667,864
"2279",251833,"REST2","RL",0.0828875784244221,864
"2280",255639,"REST1","LR",0.110346931123399,861.84
"2281",255639,"REST2","LR",0.120263083200339,849.6
"2282",255639,"REST1","RL",0.113834897078434,859.68
"2283",255639,"REST2","RL",0.111876806541125,858.24
"2284",255740,"REST1","LR",0.0764930566838736,861.84
"2285",255740,"REST2","LR",0.119441134883492,843.84
"2286",255740,"REST1","RL",0.066432372829619,864
"2287",255740,"REST2","RL",0.17100247895965,823.68
"2288",256540,"REST1","LR",0.128946051917187,857.52
"2289",256540,"REST2","LR",0.252879613113531,842.4
"2290",256540,"REST1","RL",0.155411475585049,846
"2291",256540,"REST2","RL",0.206868668524224,832.32
"2292",257542,"REST1","LR",0.104586698367845,856.08
"2293",257542,"REST2","LR",0.0793508825719981,861.84
"2294",257542,"REST1","RL",0.0915626681000854,861.84
"2295",257542,"REST2","RL",0.0891856050392293,858.96
"2296",257845,"REST1","LR",0.137819154144406,853.2
"2297",257845,"REST2","LR",0.118161900103327,856.8
"2298",257845,"REST1","RL",0.153570824062592,833.04
"2299",257845,"REST2","RL",0.125312776729163,846.72
"2300",257946,"REST1","LR",0.174125945912614,835.2
"2301",257946,"REST2","LR",0.217046867657828,804.24
"2302",257946,"REST1","RL",0.163547299176401,856.08
"2303",257946,"REST2","RL",0.319619115213603,730.8
"2304",263436,"REST1","LR",0.204624714679178,802.08
"2305",263436,"REST2","LR",0.169266791788077,843.84
"2306",263436,"REST1","RL",0.130611107771422,847.44
"2307",263436,"REST2","RL",0.178937465873686,841.68
"2308",268749,"REST1","LR",0.104330606576281,864
"2309",268749,"REST2","LR",0.157007123570434,840.96
"2310",268749,"REST1","RL",0.104480455018999,863.28
"2311",268749,"REST2","RL",0.18373014226736,828
"2312",268850,"REST1","LR",0.0890711169049189,864
"2313",268850,"REST2","LR",0.066081277647404,864
"2314",268850,"REST1","RL",0.0698775318841032,864
"2315",268850,"REST2","RL",0.101089795405932,859.68
"2316",270332,"REST1","LR",0.15011865980583,855.36
"2317",270332,"REST2","LR",0.106433727279123,863.28
"2318",270332,"REST1","RL",0.120503638685858,860.4
"2319",270332,"REST2","RL",0.114338500818873,861.84
"2320",274542,"REST1","LR",0.0853587523989637,864
"2321",274542,"REST2","LR",0.133431605774496,853.92
"2322",274542,"REST1","RL",0.0909859238513562,864
"2323",274542,"REST2","RL",0.102172814538569,864
"2324",275645,"REST1","LR",0.143332737883647,843.84
"2325",275645,"REST2","LR",0.139886637246031,841.68
"2326",275645,"REST1","RL",0.208741056117385,810.72
"2327",275645,"REST2","RL",0.125638569438418,861.12
"2328",280739,"REST1","LR",0.0949382807330367,861.12
"2329",280739,"REST2","LR",0.0978311575747632,861.12
"2330",280739,"REST1","RL",0.0671615947260806,864
"2331",280739,"REST2","RL",0.160163328072614,820.8
"2332",280941,"REST1","LR",0.0687715212361894,864
"2333",280941,"REST2","LR",0.0768440452411944,864
"2334",280941,"REST1","RL",0.0694579273674512,864
"2335",280941,"REST2","RL",0.0738733962858428,864
"2336",281135,"REST1","LR",0.150826723076427,833.76
"2337",281135,"REST2","LR",0.0817045126865093,858.24
"2338",281135,"REST1","RL",0.130412329586854,826.56
"2339",281135,"REST2","RL",0.0988374083277651,859.68
"2340",283543,"REST1","LR",0.169653362895639,858.24
"2341",283543,"REST2","LR",0.181844254268807,845.28
"2342",283543,"REST1","RL",0.176267772867334,851.04
"2343",283543,"REST2","RL",0.198333870265845,823.68
"2344",284646,"REST1","LR",0.249624508969593,679.68
"2345",284646,"REST2","LR",0.114508724830723,848.88
"2346",284646,"REST1","RL",0.100423573894331,858.96
"2347",284646,"REST2","RL",0.113897512130402,844.56
"2348",285345,"REST1","LR",0.0824020858521801,859.68
"2349",285345,"REST2","LR",0.0680107476961098,864
"2350",285345,"REST1","RL",0.0691061055382594,864
"2351",285345,"REST2","RL",0.0723665903090809,864
"2352",285446,"REST1","LR",0.122486030306947,864
"2353",285446,"REST2","LR",0.133475290571291,848.16
"2354",285446,"REST1","RL",0.145769088683157,859.68
"2355",285446,"REST2","RL",0.112160124251256,863.28
"2356",286347,"REST1","LR",0.0944427694879518,864
"2357",286347,"REST2","LR",0.068921811029583,864
"2358",286347,"REST1","RL",0.0862141870431112,864
"2359",286347,"REST2","RL",0.0788992496842581,864
"2360",286650,"REST1","LR",0.138585796374238,854.64
"2361",286650,"REST2","LR",0.108935932664947,863.28
"2362",286650,"REST1","RL",0.08776196357351,864
"2363",286650,"REST2","RL",0.126434109982681,861.84
"2364",287248,"REST1","LR",0.170819573274329,858.96
"2365",287248,"REST2","LR",0.178444566132533,811.44
"2366",287248,"REST1","RL",0.171501917100787,828
"2367",287248,"REST2","RL",0.187177087950958,815.76
"2368",289555,"REST1","LR",0.122087565810451,858.96
"2369",289555,"REST2","LR",0.251577982120537,784.8
"2370",289555,"REST1","RL",0.113586366079731,864
"2371",289555,"REST2","RL",0.299879968263174,754.56
"2372",290136,"REST1","LR",0.268035765144277,781.2
"2373",290136,"REST2","LR",0.135978498310419,864
"2374",290136,"REST1","RL",0.234236243093882,825.84
"2375",290136,"REST2","RL",0.170130818021115,853.92
"2376",293748,"REST1","LR",0.118972723014686,855.36
"2377",293748,"REST2","LR",0.0943152388017373,861.12
"2378",293748,"REST1","RL",0.105390469856497,857.52
"2379",293748,"REST2","RL",0.104692491861487,863.28
"2380",295146,"REST1","LR",0.216404022141385,836.64
"2381",295146,"REST2","LR",0.384251636416365,722.88
"2382",295146,"REST1","RL",0.229142645577502,826.56
"2383",295146,"REST2","RL",0.243441387446648,784.8
"2384",297655,"REST1","LR",0.179564716059031,844.56
"2385",297655,"REST2","LR",0.161687520371455,843.12
"2386",297655,"REST1","RL",0.131344319452727,850.32
"2387",297655,"REST2","RL",0.128258968289992,856.08
"2388",298051,"REST1","LR",0.257502153665704,796.32
"2389",298051,"REST2","LR",0.186388514288564,843.12
"2390",298051,"REST1","RL",0.197725603550635,820.08
"2391",298051,"REST2","RL",0.192308818237774,854.64
"2392",298455,"REST1","LR",0.20595351615127,799.92
"2393",298455,"REST2","LR",0.223684661894036,780.48
"2394",298455,"REST1","RL",0.173205794846629,829.44
"2395",298455,"REST2","RL",0.341737635408746,741.6
"2396",299154,"REST1","LR",0.200111456549606,829.44
"2397",299154,"REST2","LR",0.118549409097128,859.68
"2398",299154,"REST1","RL",0.154644106718569,851.76
"2399",299154,"REST2","RL",0.124266340689175,850.32
"2400",299760,"REST1","LR",0.2864818892463,772.56
"2401",299760,"REST2","LR",0.220467079450584,814.32
"2402",299760,"REST1","RL",0.204545695582156,817.2
"2403",299760,"REST2","RL",0.256143562894027,801.36
"2404",300618,"REST1","LR",0.089309203292955,864
"2405",300618,"REST2","LR",0.0701139739975925,864
"2406",300618,"REST1","RL",0.0803184274387042,863.28
"2407",300618,"REST2","RL",0.0756120375055477,863.28
"2408",300719,"REST1","LR",0.179351823867548,840.24
"2409",300719,"REST2","LR",0.236623142001136,816.48
"2410",300719,"REST1","RL",0.142443233798948,852.48
"2411",300719,"REST2","RL",0.286090382724155,771.84
"2412",303119,"REST1","LR",0.133408481745037,844.56
"2413",303119,"REST2","LR",0.113760995643907,856.8
"2414",303119,"REST1","RL",0.127908757601122,843.12
"2415",303119,"REST2","RL",0.136033920919105,855.36
"2416",303624,"REST1","LR",0.169113694860512,825.12
"2417",303624,"REST2","LR",0.226777425603169,786.24
"2418",303624,"REST1","RL",0.184063310803208,836.64
"2419",303624,"REST2","RL",0.181569686356264,833.76
"2420",304020,"REST1","LR",0.180970235976219,830.16
"2421",304020,"REST2","LR",0.155331023791745,850.32
"2422",304020,"REST1","RL",0.150694055306772,849.6
"2423",304020,"REST2","RL",0.158664196397347,843.84
"2424",304727,"REST1","LR",0.169512988417219,826.56
"2425",304727,"REST2","LR",0.152430612666898,822.96
"2426",304727,"REST1","RL",0.168846806518404,828.72
"2427",304727,"REST2","RL",0.145406546770375,832.32
"2428",305830,"REST1","LR",0.0925664020627501,863.28
"2429",305830,"REST2","LR",0.114734616268576,864
"2430",305830,"REST1","RL",0.12413265992983,857.52
"2431",305830,"REST2","RL",0.0753575332626775,864
"2432",307127,"REST1","LR",0.0997367003717147,857.52
"2433",307127,"REST2","LR",0.127203259029567,856.8
"2434",307127,"REST1","RL",0.129974936020211,858.96
"2435",307127,"REST2","RL",0.141974645129595,856.8
"2436",308129,"REST1","LR",0.190726247466194,812.16
"2437",308129,"REST2","LR",0.280529374180385,728.64
"2438",308129,"REST1","RL",0.118181974549384,855.36
"2439",308129,"REST2","RL",0.237956522616519,758.88
"2440",308331,"REST1","LR",0.180500353045967,847.44
"2441",308331,"REST2","LR",0.182701569583111,848.88
"2442",308331,"REST1","RL",0.172638044204983,853.2
"2443",308331,"REST2","RL",0.257019894993399,805.68
"2444",309636,"REST1","LR",0.0734587500381071,864
"2445",309636,"REST2","LR",0.060167197671975,864
"2446",309636,"REST1","RL",0.0621745265837141,864
"2447",309636,"REST2","RL",0.0644279254262781,864
"2448",310621,"REST1","LR",0.100404839949315,853.92
"2449",310621,"REST2","LR",0.0865466745194481,853.92
"2450",310621,"REST1","RL",0.0722313406751045,857.52
"2451",310621,"REST2","RL",0.086668096128218,854.64
"2452",311320,"REST1","LR",0.260526711496617,812.88
"2453",311320,"REST2","LR",0.250986456946991,806.4
"2454",311320,"REST1","RL",0.168017113815664,851.76
"2455",311320,"REST2","RL",0.297123283118077,748.08
"2456",314225,"REST1","LR",0.126016418942352,851.04
"2457",314225,"REST2","LR",0.0847491918482308,864
"2458",314225,"REST1","RL",0.158983993622438,849.6
"2459",314225,"REST2","RL",0.119693658871089,860.4
"2460",316633,"REST1","LR",0.132625296060292,845.28
"2461",316633,"REST2","LR",0.0921708777876886,864
"2462",316633,"REST1","RL",0.0926163647771212,861.12
"2463",316633,"REST2","RL",0.124004751300811,846.72
"2464",316835,"REST1","LR",0.0960652475180273,861.12
"2465",316835,"REST2","LR",0.149921263768984,849.6
"2466",316835,"REST1","RL",0.0707138883214022,864
"2467",316835,"REST2","RL",0.118194844983627,856.8
"2468",317332,"REST1","LR",0.149914590878694,837.36
"2469",317332,"REST2","LR",0.182536730784287,821.52
"2470",317332,"REST1","RL",0.104284147219868,858.96
"2471",317332,"REST2","RL",0.29653970511747,738
"2472",318637,"REST1","LR",0.164852824066395,848.88
"2473",318637,"REST2","LR",0.19213023058688,820.08
"2474",318637,"REST1","RL",0.149337146430111,852.48
"2475",318637,"REST2","RL",0.196405888381968,817.2
"2476",320826,"REST1","LR",0.35535272965118,718.56
"2477",320826,"REST2","LR",0.186522729751866,834.48
"2478",320826,"REST1","RL",0.270137933111793,775.44
"2479",320826,"REST2","RL",0.317096515166828,721.44
"2480",321323,"REST1","LR",0.117531005794865,863.28
"2481",321323,"REST2","LR",0.173517674073745,851.04
"2482",321323,"REST1","RL",0.113443595324877,858.96
"2483",321323,"REST2","RL",0.209291739801154,844.56
"2484",322224,"REST1","LR",0.103528537946968,862.56
"2485",322224,"REST2","LR",0.126786316049248,851.76
"2486",322224,"REST1","RL",0.141372626699943,845.28
"2487",322224,"REST2","RL",0.113034762483111,862.56
"2488",325129,"REST1","LR",0.192635091404769,830.88
"2489",325129,"REST2","LR",0.168722144764668,827.28
"2490",325129,"REST1","RL",0.119733127777143,849.6
"2491",325129,"REST2","RL",0.227873395681668,813.6
"2492",329440,"REST1","LR",0.150570641586484,820.8
"2493",329440,"REST2","LR",0.18373366400059,822.24
"2494",329440,"REST1","RL",0.119238005466397,843.12
"2495",329440,"REST2","RL",0.166703794579256,836.64
"2496",329844,"REST1","LR",0.139656389879704,858.96
"2497",329844,"REST2","LR",0.0696805703646441,864
"2498",329844,"REST1","RL",0.157206375045662,858.24
"2499",329844,"REST2","RL",0.0826482188106166,864
"2500",330324,"REST1","LR",0.0946574244610241,864
"2501",330324,"REST2","LR",0.0851458029031878,864
"2502",330324,"REST1","RL",0.09034284771135,863.28
"2503",330324,"REST2","RL",0.106078753546056,864
"2504",333330,"REST1","LR",0.116128189278071,863.28
"2505",333330,"REST2","LR",0.0938345435538036,861.84
"2506",333330,"REST1","RL",0.131903067806782,864
"2507",333330,"REST2","RL",0.0986944726758685,858.96
"2508",334635,"REST1","LR",0.139069883018179,853.2
"2509",334635,"REST2","LR",0.145423769470817,833.76
"2510",334635,"REST1","RL",0.134358604114721,858.24
"2511",334635,"REST2","RL",0.172023735596761,844.56
"2512",336841,"REST1","LR",0.136147655240901,860.4
"2513",336841,"REST2","LR",0.111400605244692,855.36
"2514",336841,"REST1","RL",0.117682454895998,861.12
"2515",336841,"REST2","RL",0.0905888590922789,860.4
"2516",339847,"REST1","LR",0.106624526896149,864
"2517",339847,"REST2","LR",0.0775539768374644,864
"2518",339847,"REST1","RL",0.0885025235784616,861.84
"2519",339847,"REST2","RL",0.0716227268644646,864
"2520",341834,"REST1","LR",0.112510943529187,852.48
"2521",341834,"REST2","LR",0.0988613170548074,864
"2522",341834,"REST1","RL",0.0841470404702075,864
"2523",341834,"REST2","RL",0.0937617556393424,864
"2524",342129,"REST1","LR",0.225286377444802,812.88
"2525",342129,"REST2","LR",0.109912084588193,859.68
"2526",342129,"REST1","RL",0.226870133271925,803.52
"2527",342129,"REST2","RL",0.125010703548142,855.36
"2528",346137,"REST1","LR",0.212420599018988,814.32
"2529",346137,"REST2","LR",0.217114595570125,834.48
"2530",346137,"REST1","RL",0.24833929599172,789.84
"2531",346137,"REST2","RL",0.179663538515311,850.32
"2532",346945,"REST1","LR",0.113536410897942,857.52
"2533",346945,"REST2","LR",0.110898733764321,862.56
"2534",346945,"REST1","RL",0.128429859400672,856.8
"2535",346945,"REST2","RL",0.100466006668948,864
"2536",348545,"REST1","LR",0.200173810183295,847.44
"2537",348545,"REST2","LR",0.178778731898117,843.12
"2538",348545,"REST1","RL",0.186167380786654,840.96
"2539",348545,"REST2","RL",0.214597809354755,827.28
"2540",349244,"REST1","LR",0.214638115956729,804.24
